"url" "id"
"/matches/argentina-v-brazil-16-august-1975-233419/" "233419"
"/matches/argentina-v-brazil-27-february-1976-233655/" "233655"
"/matches/brazil-v-argentina-19-may-1976-233776/" "233776"
"/matches/argentina-v-brazil-18-june-1978-234779/" "234779"
"/matches/brazil-v-argentina-02-august-1979-235386/" "235386"
"/matches/argentina-v-brazil-23-august-1979-235401/" "235401"
"/matches/argentina-v-brazil-04-january-1981-236347/" "236347"
"/matches/brazil-v-argentina-02-july-1982-237264/" "237264"
"/matches/argentina-v-brazil-24-august-1983-237902/" "237902"
"/matches/brazil-v-argentina-14-september-1983-237966/" "237966"
"/matches/brazil-v-argentina-17-june-1984-238501/" "238501"
"/matches/brazil-v-argentina-05-may-1985-239214/" "239214"
"/matches/argentina-v-brazil-10-july-1988-241221/" "241221"
"/matches/brazil-v-argentina-12-july-1989-241939/" "241939"
"/matches/brazil-v-argentina-24-june-1990-242450/" "242450"
"/matches/argentina-v-brazil-27-march-1991-242806/" "242806"
"/matches/brazil-v-argentina-27-june-1991-243002/" "243002"
"/matches/brazil-v-argentina-17-july-1991-243076/" "243076"
"/matches/argentina-v-brazil-18-february-1993-244082/" "244082"
"/matches/brazil-v-argentina-27-june-1993-244490/" "244490"
"/matches/brazil-v-argentina-24-march-1994-244965/" "244965"
"/matches/brazil-v-argentina-17-july-1995-245928/" "245928"
"/matches/argentina-v-brazil-08-november-1995-246144/" "246144"
"/matches/brazil-v-argentina-29-april-1998-265342/" "265342"
"/matches/brazil-v-argentina-11-july-1999-266997/" "266997"
"/matches/argentina-v-brazil-04-september-1999-267469/" "267469"
"/matches/brazil-v-argentina-07-september-1999-267341/" "267341"
"/matches/brazil-v-argentina-26-july-2000-268961/" "268961"
"/matches/argentina-v-brazil-05-september-2001-270686/" "270686"
"/matches/brazil-v-argentina-02-june-2004-253343/" "253343"
"/matches/argentina-v-brazil-25-july-2004-253528/" "253528"
"/matches/argentina-v-brazil-08-june-2005-254556/" "254556"
"/matches/brazil-v-argentina-29-june-2005-254626/" "254626"
"/matches/brazil-v-argentina-03-september-2006-274527/" "274527"
"/matches/argentina-v-brazil-15-july-2007-277903/" "277903"
"/matches/brazil-v-argentina-18-june-2008-281826/" "281826"
"/matches/argentina-v-brazil-05-september-2009-288819/" "288819"
"/matches/argentina-v-brazil-17-november-2010-294762/" "294762"
"/matches/argentina-v-brazil-14-september-2011-296998/" "296998"
"/matches/brazil-v-argentina-28-september-2011-296997/" "296997"
"/matches/argentina-v-brazil-09-june-2012-298298/" "298298"
"/matches/brazil-v-argentina-20-september-2012-301656/" "301656"
"/matches/argentina-v-brazil-21-november-2012-301672/" "301672"
